id,order_line_id,supplier_tpartner_id,product_id,company_id,order_type,ship_to_site_id,order_id,planned_delivery_date,supplier_description,units_shipped,actual_delivery_date,package_id,transportation_mode,shipment_status,carrier_id,uom,creation_date
OLS_3291e27a-9aa9-11ee-9e54-acde48001122,OLS_3291e27a-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,ghi32578,Order_241,2023-04-22T07:49:58Z,Mark LLC,6.0,2023-06-03T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-04-12T07:49:58Z
OLS_3291e2a2-9aa9-11ee-9e54-acde48001122,OLS_3291e2a2-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,ghi32578,Order_242,2023-05-09T01:49:58Z,Mark LLC,1.0,2023-06-19T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-04-29T01:49:58Z
OLS_3291e2ca-9aa9-11ee-9e54-acde48001122,OLS_3291e2ca-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,ghi32578,Order_243,2023-05-25T19:49:58Z,Mark LLC,1.0,2023-07-08T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-05-15T19:49:58Z
OLS_3291e2f2-9aa9-11ee-9e54-acde48001122,OLS_3291e2f2-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,ghi32578,Order_244,2023-06-11T13:49:58Z,Mark LLC,3.0,2023-07-01T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-06-01T13:49:58Z
OLS_3291e31a-9aa9-11ee-9e54-acde48001122,OLS_3291e31a-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,ghi32578,Order_245,2023-06-28T07:49:58Z,Mark LLC,12.0,2023-07-23T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-06-18T07:49:58Z
OLS_3291e342-9aa9-11ee-9e54-acde48001122,OLS_3291e342-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,ghi32578,Order_246,2023-07-15T01:49:58Z,Mark LLC,0.0,2023-09-09T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-07-05T01:49:58Z
OLS_3291e360-9aa9-11ee-9e54-acde48001122,OLS_3291e360-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,ghi32578,Order_247,2023-07-31T19:49:58Z,Mark LLC,1.0,2023-09-16T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-07-21T19:49:58Z
OLS_3291e388-9aa9-11ee-9e54-acde48001122,OLS_3291e388-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,ghi32578,Order_248,2023-08-17T13:49:58Z,Mark LLC,1.0,2023-10-01T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-08-07T13:49:58Z
OLS_3291e3b0-9aa9-11ee-9e54-acde48001122,OLS_3291e3b0-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,ghi32578,Order_249,2023-09-03T08:49:58Z,Mark LLC,8.0,2023-09-20T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-08-24T07:49:58Z
OLS_3291e3ce-9aa9-11ee-9e54-acde48001122,OLS_3291e3ce-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,ghi32578,Order_250,2023-09-20T02:49:58Z,Mark LLC,3.0,2023-10-15T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-09-10T02:49:58Z
OLS_3291e400-9aa9-11ee-9e54-acde48001122,OLS_3291e400-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,ghi32578,Order_251,2023-10-06T20:49:58Z,Mark LLC,3.0,2023-11-12T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-09-26T20:49:58Z
OLS_3291e428-9aa9-11ee-9e54-acde48001122,OLS_3291e428-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,ghi32578,Order_252,2023-10-23T14:49:58Z,Mark LLC,1.0,2023-11-17T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-10-13T14:49:58Z
OLS_3291e450-9aa9-11ee-9e54-acde48001122,OLS_3291e450-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,ghi32578,Order_253,2023-11-09T08:49:58Z,Mark LLC,6.0,2024-01-01T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-10-30T08:49:58Z
OLS_3291e46e-9aa9-11ee-9e54-acde48001122,OLS_3291e46e-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,ghi32578,Order_254,2023-11-26T02:49:58Z,Mark LLC,1.0,2024-01-07T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-11-16T02:49:58Z
OLS_3291e496-9aa9-11ee-9e54-acde48001122,OLS_3291e496-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,ghi32578,Order_255,2023-12-12T20:49:58Z,Mark LLC,5.0,2024-01-02T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-12-02T20:49:58Z
OLS_3291e4be-9aa9-11ee-9e54-acde48001122,OLS_3291e4be-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,ghi32578,Order_256,2023-12-29T14:49:58Z,Mark LLC,10.0,2024-02-09T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-12-19T14:49:58Z
OLS_3291e4dc-9aa9-11ee-9e54-acde48001122,OLS_3291e4dc-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,ghi32578,Order_257,2024-01-15T08:49:58Z,Mark LLC,2.0,2024-02-12T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2024-01-05T08:49:58Z
OLS_3291e504-9aa9-11ee-9e54-acde48001122,OLS_3291e504-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,ghi32578,Order_258,2024-02-01T02:49:58Z,Mark LLC,5.0,2024-03-22T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2024-01-22T02:49:58Z
OLS_3291e522-9aa9-11ee-9e54-acde48001122,OLS_3291e522-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,ghi32578,Order_259,2024-02-17T20:49:58Z,Mark LLC,2.0,2024-03-06T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2024-02-07T20:49:58Z
OLS_3291e54a-9aa9-11ee-9e54-acde48001122,OLS_3291e54a-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,ghi32578,Order_260,2024-03-05T14:49:58Z,Mark LLC,1.0,2024-04-13T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2024-02-24T14:49:58Z
OLS_3291e572-9aa9-11ee-9e54-acde48001122,OLS_3291e572-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_261,2021-03-29T14:49:58Z,Mark LLC,1.0,2021-05-05T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-03-19T14:49:58Z
OLS_3291e590-9aa9-11ee-9e54-acde48001122,OLS_3291e590-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_262,2021-04-15T07:49:58Z,Mark LLC,2.0,2021-05-30T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-04-05T07:49:58Z
OLS_3291e5f4-9aa9-11ee-9e54-acde48001122,OLS_3291e5f4-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_263,2021-05-02T01:49:58Z,Mark LLC,1.0,2021-05-26T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-04-22T01:49:58Z
OLS_3291e61c-9aa9-11ee-9e54-acde48001122,OLS_3291e61c-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_264,2021-05-18T19:49:58Z,Mark LLC,1.0,2021-07-01T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-05-08T19:49:58Z
OLS_3291e644-9aa9-11ee-9e54-acde48001122,OLS_3291e644-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_265,2021-06-04T13:49:58Z,Mark LLC,8.0,2021-07-22T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-05-25T13:49:58Z
OLS_3291e662-9aa9-11ee-9e54-acde48001122,OLS_3291e662-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_266,2021-06-21T07:49:58Z,Mark LLC,3.0,2021-07-11T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-06-11T07:49:58Z
OLS_3291e68a-9aa9-11ee-9e54-acde48001122,OLS_3291e68a-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_267,2021-07-08T01:49:58Z,Mark LLC,2.0,2021-08-19T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-06-28T01:49:58Z
OLS_3291e6b2-9aa9-11ee-9e54-acde48001122,OLS_3291e6b2-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_268,2021-07-24T19:49:58Z,Mark LLC,4.0,2021-08-18T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-07-14T19:49:58Z
OLS_3291e6da-9aa9-11ee-9e54-acde48001122,OLS_3291e6da-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_269,2021-08-10T13:49:58Z,Mark LLC,3.0,2021-09-15T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-07-31T13:49:58Z
OLS_3291e6f8-9aa9-11ee-9e54-acde48001122,OLS_3291e6f8-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_270,2021-08-27T07:49:58Z,Mark LLC,2.0,2021-10-18T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-08-17T07:49:58Z
OLS_3291e720-9aa9-11ee-9e54-acde48001122,OLS_3291e720-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_271,2021-09-13T02:49:58Z,Mark LLC,4.0,2021-09-27T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-09-03T01:49:58Z
OLS_3291e748-9aa9-11ee-9e54-acde48001122,OLS_3291e748-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_272,2021-09-29T20:49:58Z,Mark LLC,8.0,2021-11-15T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-09-19T20:49:58Z
OLS_3291e766-9aa9-11ee-9e54-acde48001122,OLS_3291e766-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_273,2021-10-16T14:49:58Z,Mark LLC,0.0,2021-11-09T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-10-06T14:49:58Z
OLS_3291e78e-9aa9-11ee-9e54-acde48001122,OLS_3291e78e-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_274,2021-11-02T08:49:58Z,Mark LLC,0.0,2021-12-11T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-10-23T08:49:58Z
OLS_3291e7b6-9aa9-11ee-9e54-acde48001122,OLS_3291e7b6-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_275,2021-11-19T02:49:58Z,Mark LLC,3.0,2021-12-20T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-11-09T02:49:58Z
OLS_3291e7d4-9aa9-11ee-9e54-acde48001122,OLS_3291e7d4-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_276,2021-12-05T20:49:58Z,Mark LLC,2.0,2022-01-21T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-11-25T20:49:58Z
OLS_3291e7fc-9aa9-11ee-9e54-acde48001122,OLS_3291e7fc-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_277,2021-12-22T14:49:58Z,Mark LLC,4.0,2022-01-28T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-12-12T14:49:58Z
OLS_3291e81a-9aa9-11ee-9e54-acde48001122,OLS_3291e81a-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_278,2022-01-08T08:49:58Z,Mark LLC,1.0,2022-02-12T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2021-12-29T08:49:58Z
OLS_3291e842-9aa9-11ee-9e54-acde48001122,OLS_3291e842-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_279,2022-01-25T02:49:58Z,Mark LLC,1.0,2022-02-10T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-01-15T02:49:58Z
OLS_3291e86a-9aa9-11ee-9e54-acde48001122,OLS_3291e86a-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_280,2022-02-10T20:49:58Z,Mark LLC,3.0,2022-03-20T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-01-31T20:49:58Z
OLS_3291e892-9aa9-11ee-9e54-acde48001122,OLS_3291e892-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_281,2022-02-27T14:49:58Z,Mark LLC,1.0,2022-04-16T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-02-17T14:49:58Z
OLS_3291e8b0-9aa9-11ee-9e54-acde48001122,OLS_3291e8b0-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_282,2022-03-16T08:49:58Z,Mark LLC,4.0,2022-04-07T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-03-06T08:49:58Z
OLS_3291e8d8-9aa9-11ee-9e54-acde48001122,OLS_3291e8d8-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_283,2022-04-02T02:49:58Z,Mark LLC,1.0,2022-04-20T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-03-23T02:49:58Z
OLS_3291e900-9aa9-11ee-9e54-acde48001122,OLS_3291e900-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_284,2022-04-18T19:49:58Z,Mark LLC,3.0,2022-05-23T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-04-08T19:49:58Z
OLS_3291e91e-9aa9-11ee-9e54-acde48001122,OLS_3291e91e-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_285,2022-05-05T13:49:58Z,Mark LLC,5.0,2022-06-23T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-04-25T13:49:58Z
OLS_3291e946-9aa9-11ee-9e54-acde48001122,OLS_3291e946-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_286,2022-05-22T07:49:58Z,Mark LLC,6.0,2022-06-21T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-05-12T07:49:58Z
OLS_3291e96e-9aa9-11ee-9e54-acde48001122,OLS_3291e96e-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_287,2022-06-08T01:49:58Z,Mark LLC,9.0,2022-07-13T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-05-29T01:49:58Z
OLS_3291e98c-9aa9-11ee-9e54-acde48001122,OLS_3291e98c-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_288,2022-06-24T19:49:58Z,Mark LLC,5.0,2022-08-12T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-06-14T19:49:58Z
OLS_3291e9b4-9aa9-11ee-9e54-acde48001122,OLS_3291e9b4-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_289,2022-07-11T13:49:58Z,Mark LLC,1.0,2022-08-18T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-07-01T13:49:58Z
OLS_3291e9dc-9aa9-11ee-9e54-acde48001122,OLS_3291e9dc-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_290,2022-07-28T07:49:58Z,Mark LLC,8.0,2022-09-12T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-07-18T07:49:58Z
OLS_3291ea04-9aa9-11ee-9e54-acde48001122,OLS_3291ea04-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_291,2022-08-14T01:49:58Z,Mark LLC,1.0,2022-09-10T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-08-04T01:49:58Z
OLS_3291ea2c-9aa9-11ee-9e54-acde48001122,OLS_3291ea2c-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_292,2022-08-30T19:49:58Z,Mark LLC,0.0,2022-09-21T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-08-20T19:49:58Z
OLS_3291ea54-9aa9-11ee-9e54-acde48001122,OLS_3291ea54-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_293,2022-09-16T14:49:58Z,Mark LLC,10.0,2022-10-24T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-09-06T13:49:58Z
OLS_3291ea72-9aa9-11ee-9e54-acde48001122,OLS_3291ea72-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_294,2022-10-03T08:49:58Z,Mark LLC,0.0,2022-10-28T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-09-23T08:49:58Z
OLS_3291ea9a-9aa9-11ee-9e54-acde48001122,OLS_3291ea9a-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_295,2022-10-20T02:49:58Z,Mark LLC,1.0,2022-11-29T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-10-10T02:49:58Z
OLS_3291eac2-9aa9-11ee-9e54-acde48001122,OLS_3291eac2-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_296,2022-11-05T20:49:58Z,Mark LLC,2.0,2022-12-09T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-10-26T20:49:58Z
OLS_3291eaea-9aa9-11ee-9e54-acde48001122,OLS_3291eaea-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_297,2022-11-22T14:49:58Z,Mark LLC,1.0,2023-01-09T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-11-12T14:49:58Z
OLS_3291eb08-9aa9-11ee-9e54-acde48001122,OLS_3291eb08-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_298,2022-12-09T08:49:58Z,Mark LLC,1.0,2023-01-17T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-11-29T08:49:58Z
OLS_3291eb30-9aa9-11ee-9e54-acde48001122,OLS_3291eb30-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_299,2022-12-26T02:49:58Z,Mark LLC,2.0,2023-02-11T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2022-12-16T02:49:58Z
OLS_3291eb58-9aa9-11ee-9e54-acde48001122,OLS_3291eb58-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_300,2023-01-11T20:49:58Z,Mark LLC,5.0,2023-03-04T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-01-01T20:49:58Z
OLS_3291eb80-9aa9-11ee-9e54-acde48001122,OLS_3291eb80-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_301,2023-01-28T14:49:58Z,Mark LLC,7.0,2023-02-10T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-01-18T14:49:58Z
OLS_3291eba8-9aa9-11ee-9e54-acde48001122,OLS_3291eba8-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_302,2023-02-14T08:49:58Z,Mark LLC,4.0,2023-04-02T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-02-04T08:49:58Z
OLS_3291ebc6-9aa9-11ee-9e54-acde48001122,OLS_3291ebc6-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_303,2023-03-03T02:49:58Z,Mark LLC,0.0,2023-03-24T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-02-21T02:49:58Z
OLS_3291ebee-9aa9-11ee-9e54-acde48001122,OLS_3291ebee-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_304,2023-03-19T20:49:58Z,Mark LLC,5.0,2023-04-16T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-03-09T20:49:58Z
OLS_3291ec16-9aa9-11ee-9e54-acde48001122,OLS_3291ec16-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_305,2023-04-05T13:49:58Z,Mark LLC,2.0,2023-04-26T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-03-26T14:49:58Z
OLS_3291ec34-9aa9-11ee-9e54-acde48001122,OLS_3291ec34-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_306,2023-04-22T07:49:58Z,Mark LLC,3.0,2023-06-22T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-04-12T07:49:58Z
OLS_3291ec5c-9aa9-11ee-9e54-acde48001122,OLS_3291ec5c-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_307,2023-05-09T01:49:58Z,Mark LLC,10.0,2023-06-18T01:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-04-29T01:49:58Z
OLS_3291ec84-9aa9-11ee-9e54-acde48001122,OLS_3291ec84-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_308,2023-05-25T19:49:58Z,Mark LLC,2.0,2023-06-17T19:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-05-15T19:49:58Z
OLS_3291eca2-9aa9-11ee-9e54-acde48001122,OLS_3291eca2-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_309,2023-06-11T13:49:58Z,Mark LLC,1.0,2023-07-23T13:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-06-01T13:49:58Z
OLS_3291ecca-9aa9-11ee-9e54-acde48001122,OLS_3291ecca-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_310,2023-06-28T07:49:58Z,Mark LLC,8.0,2023-07-14T07:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-06-18T07:49:58Z
OLS_3291ecf2-9aa9-11ee-9e54-acde48001122,OLS_3291ecf2-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_311,2023-07-15T01:49:58Z,Mark LLC,1.0,2023-09-04T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-07-05T01:49:58Z
OLS_3291ed1a-9aa9-11ee-9e54-acde48001122,OLS_3291ed1a-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_312,2023-07-31T19:49:58Z,Mark LLC,4.0,2023-09-04T20:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-07-21T19:49:58Z
OLS_3291ed38-9aa9-11ee-9e54-acde48001122,OLS_3291ed38-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_313,2023-08-17T13:49:58Z,Mark LLC,1.0,2023-10-17T14:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-08-07T13:49:58Z
OLS_3291ed60-9aa9-11ee-9e54-acde48001122,OLS_3291ed60-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_314,2023-09-03T08:49:58Z,Mark LLC,1.0,2023-10-09T08:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-08-24T07:49:58Z
OLS_3291ed7e-9aa9-11ee-9e54-acde48001122,OLS_3291ed7e-9aa9-11ee-9e54-acde48001122,1,stu901,ACPG,PO,pqr94268,Order_315,2023-09-20T02:49:58Z,Mark LLC,2.0,2023-10-08T02:49:58Z,SCN_RESERVED_NO_VALUE_PROVIDED,LTL,OPEN,CARR-001,EACHES,2023-09-10T02:49:58Z
