product_id,company_id,ship_from_site_id,customer_tpartner_id,final_quantity_requested,requested_delivery_date,order_date,actual_delivery_date,promised_delivery_date,status,id,cust_order_id
vwx234,ACPG,ghi32578,Mark LLC,7.0,2024-01-15T14:49:58.303382-03:00,2024-01-15T14:49:58.303382-03:00,2024-01-15T14:49:58.303382-03:00,2024-01-15T14:49:58.303382-03:00,OPEN,OO_34c1fb70-9aa9-11ee-9e54-acde48001122,coid_34c6b8a4-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,0.0,2024-01-16T14:49:58.303382-03:00,2024-01-16T14:49:58.303382-03:00,2024-01-16T14:49:58.303382-03:00,2024-01-16T14:49:58.303382-03:00,OPEN,OO_34c1fbb6-9aa9-11ee-9e54-acde48001122,coid_34c6b8ea-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,4.0,2024-01-17T14:49:58.303382-03:00,2024-01-17T14:49:58.303382-03:00,2024-01-17T14:49:58.303382-03:00,2024-01-17T14:49:58.303382-03:00,OPEN,OO_34c1fbde-9aa9-11ee-9e54-acde48001122,coid_34c6b912-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,1.0,2024-01-18T14:49:58.303382-03:00,2024-01-18T14:49:58.303382-03:00,2024-01-18T14:49:58.303382-03:00,2024-01-18T14:49:58.303382-03:00,OPEN,OO_34c1fc06-9aa9-11ee-9e54-acde48001122,coid_34c6b93a-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,1.0,2024-01-19T14:49:58.303382-03:00,2024-01-19T14:49:58.303382-03:00,2024-01-19T14:49:58.303382-03:00,2024-01-19T14:49:58.303382-03:00,OPEN,OO_34c1fc38-9aa9-11ee-9e54-acde48001122,coid_34c6b958-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,0.0,2024-01-20T14:49:58.303382-03:00,2024-01-20T14:49:58.303382-03:00,2024-01-20T14:49:58.303382-03:00,2024-01-20T14:49:58.303382-03:00,OPEN,OO_34c1fc60-9aa9-11ee-9e54-acde48001122,coid_34c6b980-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,3.0,2024-01-21T14:49:58.303382-03:00,2024-01-21T14:49:58.303382-03:00,2024-01-21T14:49:58.303382-03:00,2024-01-21T14:49:58.303382-03:00,OPEN,OO_34c1fcb0-9aa9-11ee-9e54-acde48001122,coid_34c6b9a8-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,6.0,2024-01-22T14:49:58.303382-03:00,2024-01-22T14:49:58.303382-03:00,2024-01-22T14:49:58.303382-03:00,2024-01-22T14:49:58.303382-03:00,OPEN,OO_34c1fce2-9aa9-11ee-9e54-acde48001122,coid_34c6b9d0-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,1.0,2024-01-23T14:49:58.303382-03:00,2024-01-23T14:49:58.303382-03:00,2024-01-23T14:49:58.303382-03:00,2024-01-23T14:49:58.303382-03:00,OPEN,OO_34c1fd14-9aa9-11ee-9e54-acde48001122,coid_34c6b9f8-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,6.0,2024-01-24T14:49:58.303382-03:00,2024-01-24T14:49:58.303382-03:00,2024-01-24T14:49:58.303382-03:00,2024-01-24T14:49:58.303382-03:00,OPEN,OO_34c1fd78-9aa9-11ee-9e54-acde48001122,coid_34c6ba20-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,4.0,2024-01-25T14:49:58.303382-03:00,2024-01-25T14:49:58.303382-03:00,2024-01-25T14:49:58.303382-03:00,2024-01-25T14:49:58.303382-03:00,OPEN,OO_34c1fda0-9aa9-11ee-9e54-acde48001122,coid_34c6ba48-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,1.0,2024-01-26T14:49:58.303382-03:00,2024-01-26T14:49:58.303382-03:00,2024-01-26T14:49:58.303382-03:00,2024-01-26T14:49:58.303382-03:00,OPEN,OO_34c1fdc8-9aa9-11ee-9e54-acde48001122,coid_34c6ba70-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,0.0,2024-01-27T14:49:58.303382-03:00,2024-01-27T14:49:58.303382-03:00,2024-01-27T14:49:58.303382-03:00,2024-01-27T14:49:58.303382-03:00,OPEN,OO_34c1fdfa-9aa9-11ee-9e54-acde48001122,coid_34c6ba98-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,2.0,2024-01-28T14:49:58.303382-03:00,2024-01-28T14:49:58.303382-03:00,2024-01-28T14:49:58.303382-03:00,2024-01-28T14:49:58.303382-03:00,OPEN,OO_34c1fe22-9aa9-11ee-9e54-acde48001122,coid_34c6bac0-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,6.0,2024-01-29T14:49:58.303382-03:00,2024-01-29T14:49:58.303382-03:00,2024-01-29T14:49:58.303382-03:00,2024-01-29T14:49:58.303382-03:00,OPEN,OO_34c1fe4a-9aa9-11ee-9e54-acde48001122,coid_34c6bae8-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,5.0,2024-01-30T14:49:58.303382-03:00,2024-01-30T14:49:58.303382-03:00,2024-01-30T14:49:58.303382-03:00,2024-01-30T14:49:58.303382-03:00,OPEN,OO_34c1fe72-9aa9-11ee-9e54-acde48001122,coid_34c6bb10-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,4.0,2024-01-31T14:49:58.303382-03:00,2024-01-31T14:49:58.303382-03:00,2024-01-31T14:49:58.303382-03:00,2024-01-31T14:49:58.303382-03:00,OPEN,OO_34c1fe9a-9aa9-11ee-9e54-acde48001122,coid_34c6bb38-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,1.0,2024-02-01T14:49:58.303382-03:00,2024-02-01T14:49:58.303382-03:00,2024-02-01T14:49:58.303382-03:00,2024-02-01T14:49:58.303382-03:00,OPEN,OO_34c1fec2-9aa9-11ee-9e54-acde48001122,coid_34c6bb56-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,2.0,2024-02-02T14:49:58.303382-03:00,2024-02-02T14:49:58.303382-03:00,2024-02-02T14:49:58.303382-03:00,2024-02-02T14:49:58.303382-03:00,OPEN,OO_34c1fee0-9aa9-11ee-9e54-acde48001122,coid_34c6bb88-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,4.0,2024-02-03T14:49:58.303382-03:00,2024-02-03T14:49:58.303382-03:00,2024-02-03T14:49:58.303382-03:00,2024-02-03T14:49:58.303382-03:00,OPEN,OO_34c1ff12-9aa9-11ee-9e54-acde48001122,coid_34c6bbb0-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,1.0,2024-02-04T14:49:58.303382-03:00,2024-02-04T14:49:58.303382-03:00,2024-02-04T14:49:58.303382-03:00,2024-02-04T14:49:58.303382-03:00,OPEN,OO_34c1ff30-9aa9-11ee-9e54-acde48001122,coid_34c6bbd8-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,3.0,2024-02-05T14:49:58.303382-03:00,2024-02-05T14:49:58.303382-03:00,2024-02-05T14:49:58.303382-03:00,2024-02-05T14:49:58.303382-03:00,OPEN,OO_34c1ff94-9aa9-11ee-9e54-acde48001122,coid_34c6bc00-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,4.0,2024-02-06T14:49:58.303382-03:00,2024-02-06T14:49:58.303382-03:00,2024-02-06T14:49:58.303382-03:00,2024-02-06T14:49:58.303382-03:00,OPEN,OO_34c1ffbc-9aa9-11ee-9e54-acde48001122,coid_34c6bc28-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,1.0,2024-02-07T14:49:58.303382-03:00,2024-02-07T14:49:58.303382-03:00,2024-02-07T14:49:58.303382-03:00,2024-02-07T14:49:58.303382-03:00,OPEN,OO_34c1ffe4-9aa9-11ee-9e54-acde48001122,coid_34c6bc46-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,0.0,2024-02-08T14:49:58.303382-03:00,2024-02-08T14:49:58.303382-03:00,2024-02-08T14:49:58.303382-03:00,2024-02-08T14:49:58.303382-03:00,OPEN,OO_34c20016-9aa9-11ee-9e54-acde48001122,coid_34c6bc6e-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,3.0,2024-02-09T14:49:58.303382-03:00,2024-02-09T14:49:58.303382-03:00,2024-02-09T14:49:58.303382-03:00,2024-02-09T14:49:58.303382-03:00,OPEN,OO_34c20048-9aa9-11ee-9e54-acde48001122,coid_34c6bcaa-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,2.0,2024-02-10T14:49:58.303382-03:00,2024-02-10T14:49:58.303382-03:00,2024-02-10T14:49:58.303382-03:00,2024-02-10T14:49:58.303382-03:00,OPEN,OO_34c2007a-9aa9-11ee-9e54-acde48001122,coid_34c6bcd2-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,1.0,2024-02-11T14:49:58.303382-03:00,2024-02-11T14:49:58.303382-03:00,2024-02-11T14:49:58.303382-03:00,2024-02-11T14:49:58.303382-03:00,OPEN,OO_34c200ac-9aa9-11ee-9e54-acde48001122,coid_34c6bd04-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,3.0,2024-02-12T14:49:58.303382-03:00,2024-02-12T14:49:58.303382-03:00,2024-02-12T14:49:58.303382-03:00,2024-02-12T14:49:58.303382-03:00,OPEN,OO_34c200f2-9aa9-11ee-9e54-acde48001122,coid_34c6bd40-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,5.0,2024-02-13T14:49:58.303382-03:00,2024-02-13T14:49:58.303382-03:00,2024-02-13T14:49:58.303382-03:00,2024-02-13T14:49:58.303382-03:00,OPEN,OO_34c20124-9aa9-11ee-9e54-acde48001122,coid_34c6bd72-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,2.0,2024-02-14T14:49:58.303382-03:00,2024-02-14T14:49:58.303382-03:00,2024-02-14T14:49:58.303382-03:00,2024-02-14T14:49:58.303382-03:00,OPEN,OO_34c2014c-9aa9-11ee-9e54-acde48001122,coid_34c6bd90-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,7.0,2024-02-15T14:49:58.303382-03:00,2024-02-15T14:49:58.303382-03:00,2024-02-15T14:49:58.303382-03:00,2024-02-15T14:49:58.303382-03:00,OPEN,OO_34c2017e-9aa9-11ee-9e54-acde48001122,coid_34c6bdb8-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,3.0,2024-02-16T14:49:58.303382-03:00,2024-02-16T14:49:58.303382-03:00,2024-02-16T14:49:58.303382-03:00,2024-02-16T14:49:58.303382-03:00,OPEN,OO_34c201a6-9aa9-11ee-9e54-acde48001122,coid_34c6bde0-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,3.0,2024-02-17T14:49:58.303382-03:00,2024-02-17T14:49:58.303382-03:00,2024-02-17T14:49:58.303382-03:00,2024-02-17T14:49:58.303382-03:00,OPEN,OO_34c201ce-9aa9-11ee-9e54-acde48001122,coid_34c6bdfe-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,2.0,2024-02-18T14:49:58.303382-03:00,2024-02-18T14:49:58.303382-03:00,2024-02-18T14:49:58.303382-03:00,2024-02-18T14:49:58.303382-03:00,OPEN,OO_34c201f6-9aa9-11ee-9e54-acde48001122,coid_34c6be30-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,4.0,2024-02-19T14:49:58.303382-03:00,2024-02-19T14:49:58.303382-03:00,2024-02-19T14:49:58.303382-03:00,2024-02-19T14:49:58.303382-03:00,OPEN,OO_34c2021e-9aa9-11ee-9e54-acde48001122,coid_34c6be4e-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,1.0,2024-02-20T14:49:58.303382-03:00,2024-02-20T14:49:58.303382-03:00,2024-02-20T14:49:58.303382-03:00,2024-02-20T14:49:58.303382-03:00,OPEN,OO_34c203e0-9aa9-11ee-9e54-acde48001122,coid_34c6be8a-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,2.0,2024-02-21T14:49:58.303382-03:00,2024-02-21T14:49:58.303382-03:00,2024-02-21T14:49:58.303382-03:00,2024-02-21T14:49:58.303382-03:00,OPEN,OO_34c20494-9aa9-11ee-9e54-acde48001122,coid_34c6beb2-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,4.0,2024-02-22T14:49:58.303382-03:00,2024-02-22T14:49:58.303382-03:00,2024-02-22T14:49:58.303382-03:00,2024-02-22T14:49:58.303382-03:00,OPEN,OO_34c204d0-9aa9-11ee-9e54-acde48001122,coid_34c6beda-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,3.0,2024-02-23T14:49:58.303382-03:00,2024-02-23T14:49:58.303382-03:00,2024-02-23T14:49:58.303382-03:00,2024-02-23T14:49:58.303382-03:00,OPEN,OO_34c2050c-9aa9-11ee-9e54-acde48001122,coid_34c6bf02-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,ghi32578,Mark LLC,2.0,2024-02-24T14:49:58.303382-03:00,2024-02-24T14:49:58.303382-03:00,2024-02-24T14:49:58.303382-03:00,2024-02-24T14:49:58.303382-03:00,OPEN,OO_34c2053e-9aa9-11ee-9e54-acde48001122,coid_34c6bf2a-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,1.0,2023-10-03T14:49:58.303382-03:00,2023-10-03T14:49:58.303382-03:00,2023-10-03T14:49:58.303382-03:00,2023-10-03T14:49:58.303382-03:00,OPEN,OO_34c2057a-9aa9-11ee-9e54-acde48001122,coid_34c6bf52-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,0.0,2023-10-04T14:49:58.303382-03:00,2023-10-04T14:49:58.303382-03:00,2023-10-04T14:49:58.303382-03:00,2023-10-04T14:49:58.303382-03:00,OPEN,OO_34c205ac-9aa9-11ee-9e54-acde48001122,coid_34c6bf7a-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,4.0,2023-10-05T14:49:58.303382-03:00,2023-10-05T14:49:58.303382-03:00,2023-10-05T14:49:58.303382-03:00,2023-10-05T14:49:58.303382-03:00,OPEN,OO_34c20624-9aa9-11ee-9e54-acde48001122,coid_34c6bfa2-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,1.0,2023-10-06T14:49:58.303382-03:00,2023-10-06T14:49:58.303382-03:00,2023-10-06T14:49:58.303382-03:00,2023-10-06T14:49:58.303382-03:00,OPEN,OO_34c20660-9aa9-11ee-9e54-acde48001122,coid_34c6bfc0-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,1.0,2023-10-07T14:49:58.303382-03:00,2023-10-07T14:49:58.303382-03:00,2023-10-07T14:49:58.303382-03:00,2023-10-07T14:49:58.303382-03:00,OPEN,OO_34c206d8-9aa9-11ee-9e54-acde48001122,coid_34c6bfe8-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,3.0,2023-10-08T14:49:58.303382-03:00,2023-10-08T14:49:58.303382-03:00,2023-10-08T14:49:58.303382-03:00,2023-10-08T14:49:58.303382-03:00,OPEN,OO_34c2071e-9aa9-11ee-9e54-acde48001122,coid_34c6c010-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,1.0,2023-10-09T14:49:58.303382-03:00,2023-10-09T14:49:58.303382-03:00,2023-10-09T14:49:58.303382-03:00,2023-10-09T14:49:58.303382-03:00,OPEN,OO_34c2075a-9aa9-11ee-9e54-acde48001122,coid_34c6c038-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,3.0,2023-10-10T14:49:58.303382-03:00,2023-10-10T14:49:58.303382-03:00,2023-10-10T14:49:58.303382-03:00,2023-10-10T14:49:58.303382-03:00,OPEN,OO_34c20796-9aa9-11ee-9e54-acde48001122,coid_34c6c060-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,3.0,2023-10-11T14:49:58.303382-03:00,2023-10-11T14:49:58.303382-03:00,2023-10-11T14:49:58.303382-03:00,2023-10-11T14:49:58.303382-03:00,OPEN,OO_34c207d2-9aa9-11ee-9e54-acde48001122,coid_34c6c092-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,4.0,2023-10-12T14:49:58.303382-03:00,2023-10-12T14:49:58.303382-03:00,2023-10-12T14:49:58.303382-03:00,2023-10-12T14:49:58.303382-03:00,OPEN,OO_34c20804-9aa9-11ee-9e54-acde48001122,coid_34c6c0ba-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,1.0,2023-10-13T14:49:58.303382-03:00,2023-10-13T14:49:58.303382-03:00,2023-10-13T14:49:58.303382-03:00,2023-10-13T14:49:58.303382-03:00,OPEN,OO_34c20840-9aa9-11ee-9e54-acde48001122,coid_34c6c0d8-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,3.0,2023-10-14T14:49:58.303382-03:00,2023-10-14T14:49:58.303382-03:00,2023-10-14T14:49:58.303382-03:00,2023-10-14T14:49:58.303382-03:00,OPEN,OO_34c2087c-9aa9-11ee-9e54-acde48001122,coid_34c6c100-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,3.0,2023-10-15T14:49:58.303382-03:00,2023-10-15T14:49:58.303382-03:00,2023-10-15T14:49:58.303382-03:00,2023-10-15T14:49:58.303382-03:00,OPEN,OO_34c208b8-9aa9-11ee-9e54-acde48001122,coid_34c6c128-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,1.0,2023-10-16T14:49:58.303382-03:00,2023-10-16T14:49:58.303382-03:00,2023-10-16T14:49:58.303382-03:00,2023-10-16T14:49:58.303382-03:00,OPEN,OO_34c208fe-9aa9-11ee-9e54-acde48001122,coid_34c6c150-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,5.0,2023-10-17T14:49:58.303382-03:00,2023-10-17T14:49:58.303382-03:00,2023-10-17T14:49:58.303382-03:00,2023-10-17T14:49:58.303382-03:00,OPEN,OO_34c20930-9aa9-11ee-9e54-acde48001122,coid_34c6c178-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,3.0,2023-10-18T14:49:58.303382-03:00,2023-10-18T14:49:58.303382-03:00,2023-10-18T14:49:58.303382-03:00,2023-10-18T14:49:58.303382-03:00,OPEN,OO_34c2096c-9aa9-11ee-9e54-acde48001122,coid_34c6c1a0-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,6.0,2023-10-19T14:49:58.303382-03:00,2023-10-19T14:49:58.303382-03:00,2023-10-19T14:49:58.303382-03:00,2023-10-19T14:49:58.303382-03:00,OPEN,OO_34c209a8-9aa9-11ee-9e54-acde48001122,coid_34c6c1c8-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,2.0,2023-10-20T14:49:58.303382-03:00,2023-10-20T14:49:58.303382-03:00,2023-10-20T14:49:58.303382-03:00,2023-10-20T14:49:58.303382-03:00,OPEN,OO_34c209e4-9aa9-11ee-9e54-acde48001122,coid_34c6c1f0-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,2.0,2023-10-21T14:49:58.303382-03:00,2023-10-21T14:49:58.303382-03:00,2023-10-21T14:49:58.303382-03:00,2023-10-21T14:49:58.303382-03:00,OPEN,OO_34c20a20-9aa9-11ee-9e54-acde48001122,coid_34c6c218-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,1.0,2023-10-22T14:49:58.303382-03:00,2023-10-22T14:49:58.303382-03:00,2023-10-22T14:49:58.303382-03:00,2023-10-22T14:49:58.303382-03:00,OPEN,OO_34c20a5c-9aa9-11ee-9e54-acde48001122,coid_34c6c236-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,2.0,2023-10-23T14:49:58.303382-03:00,2023-10-23T14:49:58.303382-03:00,2023-10-23T14:49:58.303382-03:00,2023-10-23T14:49:58.303382-03:00,OPEN,OO_34c20a98-9aa9-11ee-9e54-acde48001122,coid_34c6c25e-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,1.0,2023-10-24T14:49:58.303382-03:00,2023-10-24T14:49:58.303382-03:00,2023-10-24T14:49:58.303382-03:00,2023-10-24T14:49:58.303382-03:00,OPEN,OO_34c20ad4-9aa9-11ee-9e54-acde48001122,coid_34c6c286-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,3.0,2023-10-25T14:49:58.303382-03:00,2023-10-25T14:49:58.303382-03:00,2023-10-25T14:49:58.303382-03:00,2023-10-25T14:49:58.303382-03:00,OPEN,OO_34c20b24-9aa9-11ee-9e54-acde48001122,coid_34c6c2ae-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,1.0,2023-10-26T14:49:58.303382-03:00,2023-10-26T14:49:58.303382-03:00,2023-10-26T14:49:58.303382-03:00,2023-10-26T14:49:58.303382-03:00,OPEN,OO_34c20b6a-9aa9-11ee-9e54-acde48001122,coid_34c6c2d6-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,1.0,2023-10-27T14:49:58.303382-03:00,2023-10-27T14:49:58.303382-03:00,2023-10-27T14:49:58.303382-03:00,2023-10-27T14:49:58.303382-03:00,OPEN,OO_34c20bba-9aa9-11ee-9e54-acde48001122,coid_34c6c2fe-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,1.0,2023-10-28T14:49:58.303382-03:00,2023-10-28T14:49:58.303382-03:00,2023-10-28T14:49:58.303382-03:00,2023-10-28T14:49:58.303382-03:00,OPEN,OO_34c20c00-9aa9-11ee-9e54-acde48001122,coid_34c6c326-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,3.0,2023-10-29T14:49:58.303382-03:00,2023-10-29T14:49:58.303382-03:00,2023-10-29T14:49:58.303382-03:00,2023-10-29T14:49:58.303382-03:00,OPEN,OO_34c20c50-9aa9-11ee-9e54-acde48001122,coid_34c6c34e-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,1.0,2023-10-30T14:49:58.303382-03:00,2023-10-30T14:49:58.303382-03:00,2023-10-30T14:49:58.303382-03:00,2023-10-30T14:49:58.303382-03:00,OPEN,OO_34c20c8c-9aa9-11ee-9e54-acde48001122,coid_34c6c376-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,0.0,2023-10-31T14:49:58.303382-03:00,2023-10-31T14:49:58.303382-03:00,2023-10-31T14:49:58.303382-03:00,2023-10-31T14:49:58.303382-03:00,OPEN,OO_34c20cdc-9aa9-11ee-9e54-acde48001122,coid_34c6c3a8-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,4.0,2023-11-01T14:49:58.303382-03:00,2023-11-01T14:49:58.303382-03:00,2023-11-01T14:49:58.303382-03:00,2023-11-01T14:49:58.303382-03:00,OPEN,OO_34c20d22-9aa9-11ee-9e54-acde48001122,coid_34c6c3c6-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,2.0,2023-11-02T14:49:58.303382-03:00,2023-11-02T14:49:58.303382-03:00,2023-11-02T14:49:58.303382-03:00,2023-11-02T14:49:58.303382-03:00,OPEN,OO_34c20d7c-9aa9-11ee-9e54-acde48001122,coid_34c6c3ee-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,2.0,2023-11-03T14:49:58.303382-03:00,2023-11-03T14:49:58.303382-03:00,2023-11-03T14:49:58.303382-03:00,2023-11-03T14:49:58.303382-03:00,OPEN,OO_34c20dcc-9aa9-11ee-9e54-acde48001122,coid_34c6c416-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,2.0,2023-11-04T14:49:58.303382-03:00,2023-11-04T14:49:58.303382-03:00,2023-11-04T14:49:58.303382-03:00,2023-11-04T14:49:58.303382-03:00,OPEN,OO_34c20e26-9aa9-11ee-9e54-acde48001122,coid_34c6c43e-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,5.0,2023-11-05T14:49:58.303382-03:00,2023-11-05T14:49:58.303382-03:00,2023-11-05T14:49:58.303382-03:00,2023-11-05T14:49:58.303382-03:00,OPEN,OO_34c20e76-9aa9-11ee-9e54-acde48001122,coid_34c6c466-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,3.0,2023-11-06T14:49:58.303382-03:00,2023-11-06T14:49:58.303382-03:00,2023-11-06T14:49:58.303382-03:00,2023-11-06T14:49:58.303382-03:00,OPEN,OO_34c20ec6-9aa9-11ee-9e54-acde48001122,coid_34c6c48e-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,4.0,2023-11-07T14:49:58.303382-03:00,2023-11-07T14:49:58.303382-03:00,2023-11-07T14:49:58.303382-03:00,2023-11-07T14:49:58.303382-03:00,OPEN,OO_34c20f16-9aa9-11ee-9e54-acde48001122,coid_34c6c4b6-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,0.0,2023-11-08T14:49:58.303382-03:00,2023-11-08T14:49:58.303382-03:00,2023-11-08T14:49:58.303382-03:00,2023-11-08T14:49:58.303382-03:00,OPEN,OO_34c20f70-9aa9-11ee-9e54-acde48001122,coid_34c6c4e8-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,4.0,2023-11-09T14:49:58.303382-03:00,2023-11-09T14:49:58.303382-03:00,2023-11-09T14:49:58.303382-03:00,2023-11-09T14:49:58.303382-03:00,OPEN,OO_34c20fde-9aa9-11ee-9e54-acde48001122,coid_34c6c524-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,4.0,2023-11-10T14:49:58.303382-03:00,2023-11-10T14:49:58.303382-03:00,2023-11-10T14:49:58.303382-03:00,2023-11-10T14:49:58.303382-03:00,OPEN,OO_34c21042-9aa9-11ee-9e54-acde48001122,coid_34c6c56a-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,0.0,2023-11-11T14:49:58.303382-03:00,2023-11-11T14:49:58.303382-03:00,2023-11-11T14:49:58.303382-03:00,2023-11-11T14:49:58.303382-03:00,OPEN,OO_34c210a6-9aa9-11ee-9e54-acde48001122,coid_34c6c5b0-9aa9-11ee-9e54-acde48001122
vwx234,ACPG,pqr94268,Mark LLC,3.0,2023-11-12T14:49:58.303382-03:00,2023-11-12T14:49:58.303382-03:00,2023-11-12T14:49:58.303382-03:00,2023-11-12T14:49:58.303382-03:00,OPEN,OO_34c2110a-9aa9-11ee-9e54-acde48001122,coid_34c6c5ec-9aa9-11ee-9e54-acde48001122
